image,labels
20533892-coleslaw-chef-select-to-go-lidl-stiftung-co-kg.jpg,"[mid: ""/m/02q08p0""
description: ""dish""
score: 0.908841669559
topicality: 0.908841669559
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.788260400295
topicality: 0.788260400295
, mid: ""/m/02wbm""
description: ""food""
score: 0.70009291172
topicality: 0.70009291172
, mid: ""/m/0jfd5""
description: ""lunch""
score: 0.676636517048
topicality: 0.676636517048
, mid: ""/m/07l8p5""
description: ""side dish""
score: 0.611174106598
topicality: 0.611174106598
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.610237658024
topicality: 0.610237658024
, mid: ""/m/021t1z""
description: ""prepackaged meal""
score: 0.564459741116
topicality: 0.564459741116
, mid: ""/m/01mr6j""
description: ""cookware and bakeware""
score: 0.541529715061
topicality: 0.541529715061
, mid: ""/m/0krfg""
description: ""meal""
score: 0.525828838348
topicality: 0.525828838348
]"
26035642-cookies-nougatine-pepites-de-chocolat-arizona.jpg,"[mid: ""/m/01ww8y""
description: ""snack""
score: 0.894214808941
topicality: 0.894214808941
, mid: ""/m/03qtd73""
description: ""cookies and crackers""
score: 0.706498503685
topicality: 0.706498503685
, mid: ""/m/02w08""
description: ""flavor""
score: 0.61804407835
topicality: 0.61804407835
, mid: ""/m/0dv34""
description: ""baking""
score: 0.603557288647
topicality: 0.603557288647
, mid: ""/m/02wbm""
description: ""food""
score: 0.585224509239
topicality: 0.585224509239
, mid: ""/m/021mn""
description: ""cookie""
score: 0.569954812527
topicality: 0.569954812527
, mid: ""/m/052lwg6""
description: ""baked goods""
score: 0.541694939137
topicality: 0.541694939137
, mid: ""/m/0l6sg""
description: ""breakfast cereal""
score: 0.526565253735
topicality: 0.526565253735
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.521742999554
topicality: 0.521742999554
]"
3254474003822-mais-doux-en-grain-geant-vert.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.834492623806
topicality: 0.834492623806
, mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.730943202972
topicality: 0.730943202972
, mid: ""/m/036qh8""
description: ""produce""
score: 0.708857476711
topicality: 0.708857476711
, mid: ""/m/01jwgf""
description: ""product""
score: 0.633811175823
topicality: 0.633811175823
, mid: ""/m/0f4s2w""
description: ""vegetable""
score: 0.605283141136
topicality: 0.605283141136
, mid: ""/m/02wbm""
description: ""food""
score: 0.509297013283
topicality: 0.509297013283
]"
3270190207290-knacks-pur-porc-carrefour.jpg,"[mid: ""/m/01jwgf""
description: ""product""
score: 0.652676105499
topicality: 0.652676105499
, mid: ""/m/02w08""
description: ""flavor""
score: 0.632298767567
topicality: 0.632298767567
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.542310535908
topicality: 0.542310535908
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.533465564251
topicality: 0.533465564251
, mid: ""/m/0284d""
description: ""dairy product""
score: 0.519636571407
topicality: 0.519636571407
]"
20615284-omega-3-vita-d-or.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.877981841564
topicality: 0.877981841564
, mid: ""/m/01jwgf""
description: ""product""
score: 0.71852761507
topicality: 0.71852761507
, mid: ""/m/0284d""
description: ""dairy product""
score: 0.518555939198
topicality: 0.518555939198
]"
3270190021179-6-oeufs-frais-bio-carrefour.jpg,"[mid: ""/m/05nnm""
description: ""organism""
score: 0.716270923615
topicality: 0.716270923615
, mid: ""/m/036qh8""
description: ""produce""
score: 0.585185110569
topicality: 0.585185110569
, mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.566534876823
topicality: 0.566534876823
, mid: ""/m/01cd9""
description: ""brand""
score: 0.534563422203
topicality: 0.534563422203
]"
20697075-moutarde-de-dijon-winarom.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.789792835712
topicality: 0.789792835712
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.730303823948
topicality: 0.730303823948
, mid: ""/m/02w08""
description: ""flavor""
score: 0.62873852253
topicality: 0.62873852253
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.618777036667
topicality: 0.618777036667
, mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.534675121307
topicality: 0.534675121307
, mid: ""/m/0grqz""
description: ""sauces""
score: 0.50381231308
topicality: 0.50381231308
]"
20459703-cones-pistache-et-chocolat-gelatelli.jpg,"[mid: ""/m/0270h""
description: ""dessert""
score: 0.938257992268
topicality: 0.938257992268
, mid: ""/m/0cxn2""
description: ""ice cream""
score: 0.921782255173
topicality: 0.921782255173
, mid: ""/m/02fz11""
description: ""gelato""
score: 0.8347209692
topicality: 0.8347209692
, mid: ""/m/027kl1""
description: ""ice cream cone""
score: 0.821176946163
topicality: 0.821176946163
, mid: ""/m/0465mr4""
description: ""frozen dessert""
score: 0.820012867451
topicality: 0.820012867451
, mid: ""/m/04fh8w""
description: ""dondurma""
score: 0.793444871902
topicality: 0.793444871902
, mid: ""/m/0284d""
description: ""dairy product""
score: 0.753996014595
topicality: 0.753996014595
, mid: ""/m/02wbm""
description: ""food""
score: 0.708092331886
topicality: 0.708092331886
, mid: ""/m/02w08""
description: ""flavor""
score: 0.634952187538
topicality: 0.634952187538
, mid: ""/m/0h1bv8c""
description: ""chocolate ice cream""
score: 0.53951638937
topicality: 0.53951638937
]"
0037600106009-beurre-de-cacahuetes-cremeux-skippy.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.880069077015
topicality: 0.880069077015
, mid: ""/m/01jwgf""
description: ""product""
score: 0.745386302471
topicality: 0.745386302471
, mid: ""/m/06dg4d""
description: ""chocolate spread""
score: 0.670548439026
topicality: 0.670548439026
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.668211579323
topicality: 0.668211579323
, mid: ""/m/02w08""
description: ""flavor""
score: 0.649595797062
topicality: 0.649595797062
, mid: ""/m/0284d""
description: ""dairy product""
score: 0.614958822727
topicality: 0.614958822727
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.576252996922
topicality: 0.576252996922
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.56347900629
topicality: 0.56347900629
, mid: ""/m/0h55b""
description: ""junk food""
score: 0.543249309063
topicality: 0.543249309063
, mid: ""/m/01tv9""
description: ""cream""
score: 0.515152692795
topicality: 0.515152692795
]"
3270160837380-2-galettes-au-sarrasin-tomates-mozzarella-basilic-picard.jpg,"[mid: ""/m/01ykh""
description: ""cuisine""
score: 0.846439838409
topicality: 0.846439838409
, mid: ""/m/02q08p0""
description: ""dish""
score: 0.737639188766
topicality: 0.737639188766
, mid: ""/m/02wbm""
description: ""food""
score: 0.646672487259
topicality: 0.646672487259
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.564057350159
topicality: 0.564057350159
, mid: ""/m/01_bhs""
description: ""fast food""
score: 0.552160322666
topicality: 0.552160322666
, mid: ""/m/0hz4q""
description: ""breakfast""
score: 0.522599101067
topicality: 0.522599101067
]"
87157321-hot-chilli-ketchup-heinz.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.780225217342
topicality: 0.780225217342
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.726085245609
topicality: 0.726085245609
, mid: ""/m/01jwgf""
description: ""product""
score: 0.637753605843
topicality: 0.637753605843
, mid: ""/m/0grqz""
description: ""sauces""
score: 0.623525679111
topicality: 0.623525679111
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.610511779785
topicality: 0.610511779785
, mid: ""/m/02w08""
description: ""flavor""
score: 0.60812908411
topicality: 0.60812908411
, mid: ""/m/0ht80""
description: ""ketchup""
score: 0.540567815304
topicality: 0.540567815304
, mid: ""/m/02vr79f""
description: ""fruit preserve""
score: 0.513241827488
topicality: 0.513241827488
]"
3270720090095-formule-detente-daco-bello.jpg,"[mid: ""/m/02wbm""
description: ""food""
score: 0.81187659502
topicality: 0.81187659502
, mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.710290014744
topicality: 0.710290014744
, mid: ""/m/01lbxg""
description: ""nut""
score: 0.600159347057
topicality: 0.600159347057
, mid: ""/m/04jdhxy""
description: ""superfood""
score: 0.597687602043
topicality: 0.597687602043
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.595166325569
topicality: 0.595166325569
, mid: ""/m/02w08""
description: ""flavor""
score: 0.580299556255
topicality: 0.580299556255
, mid: ""/m/08tlbj""
description: ""natural foods""
score: 0.503481924534
topicality: 0.503481924534
]"
3256540010048-pitch-brioches-abricot-x-8-310-g-brioche-pasquier-pitch-brioche-pasquier-pasquier.jpg,"[mid: ""/m/088fh""
description: ""yellow""
score: 0.92258387804
topicality: 0.92258387804
, mid: ""/m/02n3pb""
description: ""product""
score: 0.878966450691
topicality: 0.878966450691
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.753447651863
topicality: 0.753447651863
, mid: ""/m/0h55b""
description: ""junk food""
score: 0.731367707253
topicality: 0.731367707253
, mid: ""/m/02w08""
description: ""flavor""
score: 0.650137603283
topicality: 0.650137603283
, mid: ""/m/01jwgf""
description: ""product""
score: 0.550070166588
topicality: 0.550070166588
]"
0014100096979-chocolate-chunk-crispy-cookies-dark-chocolate-pecan-pepperidge-farm.jpg,"[mid: ""/m/0l6sg""
description: ""breakfast cereal""
score: 0.912836849689
topicality: 0.912836849689
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.83241891861
topicality: 0.83241891861
, mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.823291242123
topicality: 0.823291242123
, mid: ""/m/02wbm""
description: ""food""
score: 0.802817165852
topicality: 0.802817165852
, mid: ""/m/020hqc""
description: ""muesli""
score: 0.694659650326
topicality: 0.694659650326
, mid: ""/m/02w08""
description: ""flavor""
score: 0.663559257984
topicality: 0.663559257984
, mid: ""/m/02q08p0""
description: ""dish""
score: 0.630016446114
topicality: 0.630016446114
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.588485836983
topicality: 0.588485836983
, mid: ""/m/01bf_1""
description: ""oatmeal""
score: 0.554384469986
topicality: 0.554384469986
, mid: ""/m/0hz4q""
description: ""breakfast""
score: 0.506003499031
topicality: 0.506003499031
]"
3263859494919-pate-a-tarte-prete-a-derouler-feuilletee-leader-price.jpg,"[mid: ""/m/02w08""
description: ""flavor""
score: 0.604974150658
topicality: 0.604974150658
, mid: ""/m/01jwgf""
description: ""product""
score: 0.558661282063
topicality: 0.558661282063
, mid: ""/m/05wgwh""
description: ""sweetness""
score: 0.55795943737
topicality: 0.55795943737
, mid: ""/m/0284d""
description: ""dairy product""
score: 0.521279036999
topicality: 0.521279036999
]"
80042532-double-concentre-de-tomate-mutti.jpg,"[mid: ""/m/01jwgf""
description: ""product""
score: 0.642655789852
topicality: 0.642655789852
]"
20515102-avocats-biologiques-biotrend-comexa.jpg,"[mid: ""/m/01jwgf""
description: ""product""
score: 0.621635973454
topicality: 0.621635973454
, mid: ""/m/07yv9""
description: ""vehicle""
score: 0.540752410889
topicality: 0.540752410889
, mid: ""/m/036qh8""
description: ""produce""
score: 0.528252065182
topicality: 0.528252065182
, mid: ""/m/08t9c_""
description: ""grass""
score: 0.522563159466
topicality: 0.522563159466
]"
90357473-coca-cola-zero-coca-cola-coca-cola-zero.jpg,"[mid: ""/m/0gjbv4m""
description: ""aluminum can""
score: 0.852593839169
topicality: 0.852593839169
, mid: ""/m/02n3pb""
description: ""product""
score: 0.783743858337
topicality: 0.783743858337
, mid: ""/m/06qrr""
description: ""soft drink""
score: 0.751015126705
topicality: 0.751015126705
, mid: ""/m/0271t""
description: ""drink""
score: 0.725789546967
topicality: 0.725789546967
, mid: ""/m/059r7w6""
description: ""carbonated soft drinks""
score: 0.701628863811
topicality: 0.701628863811
, mid: ""/m/02jnhm""
description: ""tin can""
score: 0.628450214863
topicality: 0.628450214863
, mid: ""/m/01jwgf""
description: ""product""
score: 0.612505078316
topicality: 0.612505078316
, mid: ""/m/03y18t""
description: ""product design""
score: 0.554770648479
topicality: 0.554770648479
, mid: ""/m/01yvs""
description: ""coca cola""
score: 0.5539894104
topicality: 0.5539894104
, mid: ""/m/023ls""
description: ""cola""
score: 0.54561150074
topicality: 0.54561150074
]"
3256220112222-olives-noires-denoyautees-u.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.813197910786
topicality: 0.813197910786
, mid: ""/m/01jwgf""
description: ""product""
score: 0.721981048584
topicality: 0.721981048584
, mid: ""/m/02vr79f""
description: ""fruit preserve""
score: 0.675781190395
topicality: 0.675781190395
, mid: ""/m/04jdhxy""
description: ""superfood""
score: 0.560399711132
topicality: 0.560399711132
, mid: ""/m/036qh8""
description: ""produce""
score: 0.534797370434
topicality: 0.534797370434
, mid: ""/m/02w08""
description: ""flavor""
score: 0.502479910851
topicality: 0.502479910851
]"
20343613-bellona-haselnuss-mister-choc.jpg,"[mid: ""/m/01ww8y""
description: ""snack""
score: 0.836207807064
topicality: 0.836207807064
, mid: ""/m/02n3pb""
description: ""product""
score: 0.797550499439
topicality: 0.797550499439
, mid: ""/m/05wgwh""
description: ""sweetness""
score: 0.727717161179
topicality: 0.727717161179
, mid: ""/m/0h55b""
description: ""junk food""
score: 0.719345748425
topicality: 0.719345748425
, mid: ""/m/02w08""
description: ""flavor""
score: 0.653935730457
topicality: 0.653935730457
, mid: ""/m/02wbm""
description: ""food""
score: 0.623412847519
topicality: 0.623412847519
, mid: ""/m/0pmlq""
description: ""chocolate bar""
score: 0.58749037981
topicality: 0.58749037981
, mid: ""/m/01tv9""
description: ""cream""
score: 0.576702654362
topicality: 0.576702654362
, mid: ""/m/0c5yy""
description: ""confectionery""
score: 0.575150609016
topicality: 0.575150609016
, mid: ""/m/01jwgf""
description: ""product""
score: 0.568492114544
topicality: 0.568492114544
]"
3263859476717-carottes-rapees-leader-price.jpg,"[mid: ""/m/05wgwh""
description: ""sweetness""
score: 0.660135149956
topicality: 0.660135149956
, mid: ""/m/02w08""
description: ""flavor""
score: 0.607676267624
topicality: 0.607676267624
, mid: ""/m/02wbm""
description: ""food""
score: 0.585494816303
topicality: 0.585494816303
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.528320789337
topicality: 0.528320789337
]"
3263852914216-palets-bretons-pur-beurre-leader-price-dlp-distribution-leader-price-groupe-casino.jpg,"[mid: ""/m/03f7_0""
description: ""bologna sausage""
score: 0.657010912895
topicality: 0.657010912895
, mid: ""/m/05wgwh""
description: ""sweetness""
score: 0.653182864189
topicality: 0.653182864189
, mid: ""/m/02w08""
description: ""flavor""
score: 0.61755079031
topicality: 0.61755079031
, mid: ""/m/01jwgf""
description: ""product""
score: 0.581103503704
topicality: 0.581103503704
, mid: ""/m/0c6lc""
description: ""mortadella""
score: 0.56048232317
topicality: 0.56048232317
, mid: ""/m/02p16m6""
description: ""flesh""
score: 0.553259789944
topicality: 0.553259789944
, mid: ""/m/019t6d""
description: ""animal fat""
score: 0.538532018661
topicality: 0.538532018661
, mid: ""/m/03ltt3""
description: ""turkish delight""
score: 0.512274205685
topicality: 0.512274205685
]"
80050100-nutella-go-ferrero-nutella-nutella-go.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.850175917149
topicality: 0.850175917149
, mid: ""/m/06dg4d""
description: ""chocolate spread""
score: 0.673511445522
topicality: 0.673511445522
, mid: ""/m/02w08""
description: ""flavor""
score: 0.65164732933
topicality: 0.65164732933
, mid: ""/m/01jwgf""
description: ""product""
score: 0.541339278221
topicality: 0.541339278221
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.520362377167
topicality: 0.520362377167
]"
3256220280198-petit-beurre-u-bio.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.855207443237
topicality: 0.855207443237
, mid: ""/m/01_bhs""
description: ""fast food""
score: 0.758342921734
topicality: 0.758342921734
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.75603967905
topicality: 0.75603967905
, mid: ""/m/01jwgf""
description: ""product""
score: 0.697778642178
topicality: 0.697778642178
, mid: ""/m/02w08""
description: ""flavor""
score: 0.607855975628
topicality: 0.607855975628
, mid: ""/m/0h55b""
description: ""junk food""
score: 0.542773485184
topicality: 0.542773485184
, mid: ""/m/0b3dyl""
description: ""finger food""
score: 0.521073579788
topicality: 0.521073579788
]"
3259010005063-soycis-fumees-soy.jpg,"[mid: ""/m/0kdzn""
description: ""sausage""
score: 0.717621088028
topicality: 0.717621088028
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.604130148888
topicality: 0.604130148888
, mid: ""/m/02wbm""
description: ""food""
score: 0.564048171043
topicality: 0.564048171043
, mid: ""/m/08tlbj""
description: ""natural foods""
score: 0.538425505161
topicality: 0.538425505161
]"
20398972-jambon-cuit-dore-dulano.jpg,"[mid: ""/m/019t6d""
description: ""animal fat""
score: 0.707756876945
topicality: 0.707756876945
, mid: ""/m/01jwgf""
description: ""product""
score: 0.704069256783
topicality: 0.704069256783
, mid: ""/m/03qnfyd""
description: ""animal source foods""
score: 0.515683412552
topicality: 0.515683412552
]"
3252920020072-les-p-tits-malins-aux-fruits-grandeur-nature.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.850483953953
topicality: 0.850483953953
, mid: ""/m/02wbm""
description: ""food""
score: 0.804458498955
topicality: 0.804458498955
, mid: ""/m/01jwgf""
description: ""product""
score: 0.728843033314
topicality: 0.728843033314
, mid: ""/m/02w08""
description: ""flavor""
score: 0.62888866663
topicality: 0.62888866663
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.626326322556
topicality: 0.626326322556
, mid: ""/m/0h55b""
description: ""junk food""
score: 0.591019272804
topicality: 0.591019272804
, mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.580815553665
topicality: 0.580815553665
, mid: ""/m/06v6ysb""
description: ""processed food""
score: 0.540768504143
topicality: 0.540768504143
, mid: ""/m/03gq5hm""
description: ""font""
score: 0.519399106503
topicality: 0.519399106503
]"
3256224303008-beurre-tendre-doux-u.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.849859714508
topicality: 0.849859714508
, mid: ""/m/02kg_6""
description: ""processed cheese""
score: 0.743552625179
topicality: 0.743552625179
, mid: ""/m/0284d""
description: ""dairy product""
score: 0.72342979908
topicality: 0.72342979908
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.698777318001
topicality: 0.698777318001
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.663390040398
topicality: 0.663390040398
, mid: ""/m/01jwgf""
description: ""product""
score: 0.636672973633
topicality: 0.636672973633
, mid: ""/m/02q08p0""
description: ""dish""
score: 0.633811473846
topicality: 0.633811473846
, mid: ""/m/02w08""
description: ""flavor""
score: 0.595099449158
topicality: 0.595099449158
, mid: ""/m/02wbm""
description: ""food""
score: 0.571513652802
topicality: 0.571513652802
, mid: ""/m/021t1z""
description: ""prepackaged meal""
score: 0.551164150238
topicality: 0.551164150238
]"
20212230-envitas-cereales-et-pepites-de-chocolat-alleges-en-sucres-sondey.jpg,"[mid: ""/m/01ww8y""
description: ""snack""
score: 0.922095835209
topicality: 0.922095835209
, mid: ""/m/0h55b""
description: ""junk food""
score: 0.799259901047
topicality: 0.799259901047
, mid: ""/m/02wbm""
description: ""food""
score: 0.748411893845
topicality: 0.748411893845
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.711358010769
topicality: 0.711358010769
, mid: ""/m/02w08""
description: ""flavor""
score: 0.65615260601
topicality: 0.65615260601
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.52739828825
topicality: 0.52739828825
]"
3270160385430-lasagnes-a-la-bolognaise-surgelees-picard.jpg,"[mid: ""/m/02q08p0""
description: ""dish""
score: 0.915045201778
topicality: 0.915045201778
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.899238467216
topicality: 0.899238467216
, mid: ""/m/02lggn""
description: ""european food""
score: 0.78220051527
topicality: 0.78220051527
, mid: ""/m/09y2k2""
description: ""italian food""
score: 0.720354497433
topicality: 0.720354497433
, mid: ""/m/02wbm""
description: ""food""
score: 0.713770151138
topicality: 0.713770151138
, mid: ""/m/011jxn""
description: ""lasagne""
score: 0.646352052689
topicality: 0.646352052689
, mid: ""/m/085fdt""
description: ""parmigiana""
score: 0.55064022541
topicality: 0.55064022541
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.544380009174
topicality: 0.544380009174
, mid: ""/m/05svn5""
description: ""pastitsio""
score: 0.530120551586
topicality: 0.530120551586
, mid: ""/m/033xwr""
description: ""moussaka""
score: 0.529034793377
topicality: 0.529034793377
]"
3256540035676-brioche-en-tranches-au-levain-brioche-pasquier-pasquier.jpg,"[mid: ""/m/07s6nbt""
description: ""text""
score: 0.910442352295
topicality: 0.910442352295
, mid: ""/m/01l0y0""
description: ""material""
score: 0.643734693527
topicality: 0.643734693527
, mid: ""/m/01jwgf""
description: ""product""
score: 0.580961167812
topicality: 0.580961167812
, mid: ""/m/03gq5hm""
description: ""font""
score: 0.505433440208
topicality: 0.505433440208
]"
3270160578399-nouilles-aux-crevettes-et-aux-legumes-sauce-au-lait-de-coco-et-au-gingembre-surgelees-picard-cuisine-evasion.jpg,"[mid: ""/m/02wbm""
description: ""food""
score: 0.916099965572
topicality: 0.916099965572
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.875006735325
topicality: 0.875006735325
, mid: ""/m/0mfnf""
description: ""noodle""
score: 0.856027781963
topicality: 0.856027781963
, mid: ""/m/02q08p0""
description: ""dish""
score: 0.851361989975
topicality: 0.851361989975
, mid: ""/m/0772h""
description: ""spaghetti""
score: 0.777613162994
topicality: 0.777613162994
, mid: ""/m/02hz3p""
description: ""chinese noodles""
score: 0.732782304287
topicality: 0.732782304287
, mid: ""/m/01npvx""
description: ""chow mein""
score: 0.68686902523
topicality: 0.68686902523
, mid: ""/m/01xw9""
description: ""chinese food""
score: 0.646604716778
topicality: 0.646604716778
, mid: ""/m/07hxn""
description: ""thai food""
score: 0.643053650856
topicality: 0.643053650856
, mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.631128966808
topicality: 0.631128966808
]"
3263670012347-sardines-a-l-huile-d-olive-vierge-extra-connetable.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.769655108452
topicality: 0.769655108452
, mid: ""/m/01c4r0""
description: ""canning""
score: 0.53770595789
topicality: 0.53770595789
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.524598300457
topicality: 0.524598300457
]"
20396145-palmiers-feuilletes-croustillants-sondey.jpg,"[mid: ""/m/07s6nbt""
description: ""text""
score: 0.978363275528
topicality: 0.978363275528
, mid: ""/m/01g5v""
description: ""blue""
score: 0.968273103237
topicality: 0.968273103237
, mid: ""/m/03gq5hm""
description: ""font""
score: 0.951082706451
topicality: 0.951082706451
, mid: ""/m/0gkxy13""
description: ""handwriting""
score: 0.937487959862
topicality: 0.937487959862
, mid: ""/m/03scnj""
description: ""line""
score: 0.780484139919
topicality: 0.780484139919
, mid: ""/m/05fwb""
description: ""number""
score: 0.747711896896
topicality: 0.747711896896
, mid: ""/m/081rb""
description: ""writing""
score: 0.736968636513
topicality: 0.736968636513
, mid: ""/m/0f1tz""
description: ""calligraphy""
score: 0.7138017416
topicality: 0.7138017416
, mid: ""/m/015bv3""
description: ""document""
score: 0.650973796844
topicality: 0.650973796844
, mid: ""/m/0641k""
description: ""paper""
score: 0.650326192379
topicality: 0.650326192379
]"
20181529-snackmix-crusti-croc.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.837639331818
topicality: 0.837639331818
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.689150989056
topicality: 0.689150989056
, mid: ""/m/02w08""
description: ""flavor""
score: 0.651564836502
topicality: 0.651564836502
, mid: ""/m/02k8rz""
description: ""wafer""
score: 0.602942049503
topicality: 0.602942049503
, mid: ""/m/02jnhm""
description: ""tin can""
score: 0.524816632271
topicality: 0.524816632271
, mid: ""/m/01jwgf""
description: ""product""
score: 0.504189312458
topicality: 0.504189312458
]"
3261055930422-le-cassoulet-mitonne-william-saurin.jpg,"[mid: ""/m/02w08""
description: ""flavor""
score: 0.63564646244
topicality: 0.63564646244
, mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.629706025124
topicality: 0.629706025124
, mid: ""/m/02wbm""
description: ""food""
score: 0.579413414001
topicality: 0.579413414001
, mid: ""/m/02q08p0""
description: ""dish""
score: 0.573633909225
topicality: 0.573633909225
, mid: ""/m/018bp6""
description: ""baked beans""
score: 0.569984555244
topicality: 0.569984555244
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.564663887024
topicality: 0.564663887024
, mid: ""/m/0h55b""
description: ""junk food""
score: 0.54424226284
topicality: 0.54424226284
, mid: ""/m/01mr6j""
description: ""cookware and bakeware""
score: 0.531189262867
topicality: 0.531189262867
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.530259251595
topicality: 0.530259251595
, mid: ""/m/01z1jf2""
description: ""american food""
score: 0.500665485859
topicality: 0.500665485859
]"
87157260-tomato-ketchup-heinz.jpg,"[mid: ""/m/08tlbj""
description: ""natural foods""
score: 0.786333858967
topicality: 0.786333858967
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.718933045864
topicality: 0.718933045864
, mid: ""/m/0ht80""
description: ""ketchup""
score: 0.704516649246
topicality: 0.704516649246
, mid: ""/m/04jdhxy""
description: ""superfood""
score: 0.667589783669
topicality: 0.667589783669
, mid: ""/m/04qgp""
description: ""liqueur""
score: 0.662966370583
topicality: 0.662966370583
, mid: ""/m/02w08""
description: ""flavor""
score: 0.608222901821
topicality: 0.608222901821
, mid: ""/m/0271t""
description: ""drink""
score: 0.599676907063
topicality: 0.599676907063
, mid: ""/m/01hxyd""
description: ""local food""
score: 0.556750178337
topicality: 0.556750178337
]"
80135463-nutella-nutella-ferrero.jpg,"[mid: ""/m/020vl""
description: ""chocolate""
score: 0.87036895752
topicality: 0.87036895752
, mid: ""/m/06dg4d""
description: ""chocolate spread""
score: 0.770859003067
topicality: 0.770859003067
, mid: ""/m/0270h""
description: ""dessert""
score: 0.666298747063
topicality: 0.666298747063
, mid: ""/m/02w08""
description: ""flavor""
score: 0.655540823936
topicality: 0.655540823936
, mid: ""/m/01tv9""
description: ""cream""
score: 0.631119370461
topicality: 0.631119370461
, mid: ""/m/05wgwh""
description: ""sweetness""
score: 0.628678321838
topicality: 0.628678321838
, mid: ""/m/01jwgf""
description: ""product""
score: 0.529001533985
topicality: 0.529001533985
]"
20454456-naturellement-petillante-saguaro.jpg,"[mid: ""/m/0838f""
description: ""water""
score: 0.971582710743
topicality: 0.971582710743
, mid: ""/m/04dr76w""
description: ""bottle""
score: 0.968726694584
topicality: 0.968726694584
, mid: ""/m/02267z""
description: ""mineral water""
score: 0.881399810314
topicality: 0.881399810314
, mid: ""/m/084rsc""
description: ""aqua""
score: 0.861259102821
topicality: 0.861259102821
, mid: ""/m/02n3pb""
description: ""product""
score: 0.856251060963
topicality: 0.856251060963
, mid: ""/m/089mxq""
description: ""glass bottle""
score: 0.84438675642
topicality: 0.84438675642
, mid: ""/m/01c6xf""
description: ""drinking water""
score: 0.835038542747
topicality: 0.835038542747
, mid: ""/m/02rlncx""
description: ""plastic bottle""
score: 0.76583647728
topicality: 0.76583647728
, mid: ""/m/024247""
description: ""bottled water""
score: 0.71592438221
topicality: 0.71592438221
, mid: ""/m/0271t""
description: ""drink""
score: 0.682007193565
topicality: 0.682007193565
]"
